date,Day,shrine,daily_count,weather_cat_num,rain_intensity_num,crowd_level_num,temp,rain,wind,humidity,month,day_of_week,is_weekend,seasonal_factor,weather_severity,heavy_rain_flag,storm_flag,lag_1,lag_3,lag_7,rolling_mean_7,darshan_duration,peak_hour_flag,shrine_num,trend,crowd_weather_interaction,weekend_crowd_interaction,rain_crowd_interaction_2,temple_pressure,final_risk_signal,risk_label_model
26-06-2023,Monday,Kedarnath,2885.3,1,2,0,10.57083333,0.254166667,2.766666667,74.41666667,6,0,0,1.1,26.62958333,1,0,5959.8,7334.8,5501.1,6174.928571,30,0,0,-1375,0,0,0,2.8853,0,1
27-06-2023,Tuesday,Kedarnath,3126.2,1,1,0,10.34583333,0.170833333,3.05,74.33333333,6,1,0,1.1,26.48958333,0,0,2885.3,7792.4,5958.7,5770.285714,30,0,0,-4907.1,0,0,0,3.1262,0,0
28-06-2023,Wednesday,Kedarnath,3367.1,1,2,0,10.1375,0.5,2.754166667,83.5,6,2,0,1.1,29.255,1,0,3126.2,5959.8,6417.4,5334.528571,30,0,0,-2833.6,0,0,0,3.3671,0,1
29-06-2023,Thursday,Kedarnath,3606.9,1,2,0,9.279166667,0.358333333,3.116666667,78.16666667,6,3,0,1.1,27.26916667,1,0,3367.1,2885.3,6876.1,4867.5,30,0,0,481.8,0,0,0,3.6069,0,1
30-06-2023,Friday,Kedarnath,3847.8,1,1,0,9.366666667,0.125,2.8625,74.25,6,4,0,1.1,26.05916667,0,0,3606.9,3126.2,7334.8,4369.357143,30,0,0,480.7,0,0,0,3.8478,0,0
01-07-2023,Saturday,Kedarnath,2972.8,1,2,0,9.704166667,0.208333333,3.3125,77.95833333,7,5,1,0.8,27.33166667,1,0,3847.8,3367.1,7792.4,3680.842857,30,0,0,480.7,0,2.9728,0,2.9728,0,1
02-07-2023,Sunday,Kedarnath,2273.6,1,2,0,9.2625,0.25,3.983333333,77.16666667,7,6,1,0.8,26.93,1,0,2972.8,3606.9,5959.8,3154.242857,30,0,0,-634.1,0,2.2736,0,2.2736,0,1
03-07-2023,Monday,Kedarnath,1563.2,1,2,0,10.40416667,0.666666667,3.141666667,89.75,7,0,0,0.8,31.28666667,1,0,2273.6,3847.8,2885.3,2965.371429,30,0,0,-1574.2,0,0,0,1.5632,0,1
04-07-2023,Tuesday,Kedarnath,1693.6,1,2,0,9.341666667,0.370833333,3.695833333,77.5,7,1,0,0.8,27.09791667,1,0,1563.2,2972.8,3126.2,2760.714286,30,0,0,-1409.6,0,0,0,1.6936,0,1
05-07-2023,Wednesday,Kedarnath,1823.2,1,2,0,9.654166667,0.216666667,2.65,81.91666667,7,2,0,0.8,28.50166667,1,0,1693.6,2273.6,3367.1,2540.157143,30,0,0,-580,0,0,0,1.8232,0,1
06-07-2023,Thursday,Kedarnath,1953.6,1,1,0,10.00416667,0.1625,2.520833333,75.95833333,7,3,0,0.8,26.83791667,0,0,1823.2,1563.2,3606.9,2303.971429,30,0,0,260,0,0,0,1.9536,0,0
07-07-2023,Friday,Kedarnath,2084,1,1,0,10.50833333,0.045833333,2.775,74.5,7,4,0,0.8,26.56708333,0,0,1953.6,1693.6,3847.8,2052,30,0,0,260,0,0,0,2.084,0,0
08-07-2023,Saturday,Kedarnath,2214.4,1,2,0,10.62916667,0.470833333,3.766666667,67.41666667,7,5,1,0.8,24.61791667,1,0,2084,1823.2,2972.8,1943.657143,30,0,0,260.8,0,2.2144,0,2.2144,0,1
09-07-2023,Sunday,Kedarnath,1693.6,1,2,0,10.4875,0.466666667,5.1125,69.5,7,6,1,0.8,25.185,1,0,2214.4,1953.6,2273.6,1860.8,30,0,0,260.8,0,1.6936,0,1.6936,0,1
10-07-2023,Monday,Kedarnath,1519.2,1,1,0,11.47916667,0.079166667,2.954166667,66.625,7,0,0,0.8,24.60291667,0,0,1693.6,2084,1563.2,1854.514286,30,0,0,-390.4,0,0,0,1.5192,0,0
11-07-2023,Tuesday,Kedarnath,1645.6,1,1,0,10.99583333,0.029166667,2.841666667,72.29166667,7,1,0,0.8,26.09458333,0,0,1519.2,2214.4,1693.6,1847.657143,30,0,0,-695.2,0,0,0,1.6456,0,0
12-07-2023,Wednesday,Kedarnath,1772.8,1,1,0,10.85416667,0.183333333,2.820833333,69.91666667,7,2,0,0.8,25.37166667,0,0,1645.6,1693.6,1823.2,1840.457143,30,0,0,-48,0,0,0,1.7728,0,0
13-07-2023,Thursday,Kedarnath,1899.2,1,1,0,10.1625,0.05,2.829166667,76.375,7,3,0,0.8,26.9925,0,0,1772.8,1519.2,1953.6,1832.685714,30,0,0,253.6,0,0,0,1.8992,0,0
14-07-2023,Friday,Kedarnath,2025.6,1,1,0,9.991666667,0.058333333,2.779166667,74.45833333,7,4,0,0.8,26.35166667,0,0,1899.2,1645.6,2084,1824.342857,30,0,0,253.6,0,0,0,2.0256,0,1
15-07-2023,Saturday,Kedarnath,2152.8,1,1,0,10.25833333,0.1375,2.666666667,80.75,7,5,1,0.8,28.36958333,0,0,2025.6,1772.8,2214.4,1815.542857,30,0,0,252.8,0,2.1528,0,2.1528,0,1
16-07-2023,Sunday,Kedarnath,1646.4,1,1,0,10.84166667,0.1625,3.204166667,82.08333333,7,6,1,0.8,29.01041667,0,0,2152.8,1899.2,1693.6,1808.8,30,0,0,253.6,0,1.6464,0,1.6464,0,1
17-07-2023,Monday,Kedarnath,2284.8,1,2,0,9.4625,0.5625,3.6875,75.41666667,7,0,0,0.8,26.57875,1,0,1646.4,2025.6,1519.2,1918.171429,30,0,0,-379.2,0,0,0,2.2848,0,1
18-07-2023,Tuesday,Kedarnath,2475.2,1,3,0,9.5625,0.704166667,3.141666667,84.66666667,7,1,0,0.8,29.43625,1,0,2284.8,2152.8,1645.6,2036.685714,30,0,0,132,0,0,0,2.4752,0,2
19-07-2023,Wednesday,Kedarnath,2665.6,1,2,0,9.7125,0.441666667,2.979166667,90.875,7,2,0,0.8,31.28,1,0,2475.2,1646.4,1772.8,2164.228571,30,0,0,828.8,0,0,0,2.6656,0,1
20-07-2023,Thursday,Kedarnath,2856,1,2,0,10.82916667,0.408333333,2.670833333,91.20833333,7,3,0,0.8,31.81666667,1,0,2665.6,2284.8,1899.2,2300.914286,30,0,0,380.8,0,0,0,2.856,0,1
21-07-2023,Friday,Kedarnath,3046.4,1,1,0,10.96666667,0.183333333,2.441666667,86.66666667,7,4,0,0.8,30.44166667,0,0,2856,2475.2,2025.6,2446.742857,30,0,0,380.8,0,0,0,3.0464,0,1
22-07-2023,Saturday,Kedarnath,3236,1,3,0,10.27916667,0.7625,2.8,86.16666667,7,5,1,0.8,30.19041667,1,0,3046.4,2665.6,2152.8,2601.485714,30,0,0,380.8,0,3.236,0,3.236,0,2
23-07-2023,Sunday,Kedarnath,2473.6,1,3,0,10.09166667,0.791666667,3.1625,88.375,7,6,1,0.8,30.78666667,1,0,3236,2856,1646.4,2719.657143,30,0,0,380,0,2.4736,0,2.4736,0,2
24-07-2023,Monday,Kedarnath,928.8,1,3,0,9.958333333,1.108333333,3.408333333,90.33333333,7,0,0,0.8,31.41583333,1,0,2473.6,3046.4,2284.8,2525.942857,30,0,0,-572.8,0,0,0,0.9288,0,2
25-07-2023,Tuesday,Kedarnath,1006.4,1,3,0,10.0125,1.075,3.316666667,86.875,7,1,0,0.8,30.39,1,0,928.8,3236,2475.2,2316.114286,30,0,0,-2307.2,0,0,0,1.0064,0,2
26-07-2023,Wednesday,Kedarnath,1084,1,3,0,9.875,1.025,3.308333333,89.41666667,7,2,0,0.8,31.0825,1,0,1006.4,2473.6,2665.6,2090.171429,30,0,0,-1467.2,0,0,0,1.084,0,2
27-07-2023,Thursday,Kedarnath,1161.6,1,2,0,9.829166667,0.283333333,3.058333333,88.54166667,7,3,0,0.8,30.57916667,1,0,1084,928.8,2856,1848.114286,30,0,0,155.2,0,0,0,1.1616,0,1
28-07-2023,Friday,Kedarnath,1239.2,1,2,0,9.854166667,0.245833333,2.258333333,88.45833333,7,4,0,0.8,30.55291667,1,0,1161.6,1006.4,3046.4,1589.942857,30,0,0,155.2,0,0,0,1.2392,0,1
29-07-2023,Saturday,Kedarnath,1316,1,2,0,9.7625,0.275,2.225,80.25,7,5,1,0.8,28.0625,1,0,1239.2,1084,3236,1315.657143,30,0,0,155.2,0,1.316,0,1.316,0,1
30-07-2023,Sunday,Kedarnath,1006.4,1,1,0,9.2375,0.079166667,3.545833333,77,7,6,1,0.8,26.81875,0,0,1316,1161.6,2473.6,1106.057143,30,0,0,154.4,0,1.0064,0,1.0064,0,0
31-07-2023,Monday,Kedarnath,743.2,1,1,0,9.495833333,0.158333333,3.175,75,7,0,0,0.8,26.34583333,0,0,1006.4,1239.2,928.8,1079.542857,30,0,0,-232.8,0,0,0,0.7432,0,0
01-08-2023,Tuesday,Kedarnath,805.6,1,1,0,9.675,0.083333333,3.783333333,79.125,8,1,0,0.8,27.6325,0,0,743.2,1316,1006.4,1050.857143,30,0,0,-572.8,0,0,0,0.8056,0,0
02-08-2023,Wednesday,Kedarnath,867.2,1,2,0,10.15833333,0.295833333,3.170833333,80.5,8,2,0,0.8,28.30208333,1,0,805.6,1006.4,1084,1019.885714,30,0,0,-200.8,0,0,0,0.8672,0,1
03-08-2023,Thursday,Kedarnath,928.8,1,1,0,10.60416667,0.145833333,3.554166667,79.25,8,3,0,0.8,28.06041667,0,0,867.2,743.2,1161.6,986.6285714,30,0,0,124,0,0,0,0.9288,0,0
04-08-2023,Friday,Kedarnath,991.2,1,2,0,10.46666667,0.241666667,2.429166667,79.875,8,4,0,0.8,28.22166667,1,0,928.8,805.6,1239.2,951.2,30,0,0,123.2,0,0,0,0.9912,0,1
05-08-2023,Saturday,Kedarnath,1052.8,1,2,0,10.16666667,0.670833333,3.166666667,92.45833333,8,5,1,0.8,32.00541667,1,0,991.2,867.2,1316,913.6,30,0,0,124,0,1.0528,0,1.0528,0,1
06-08-2023,Sunday,Kedarnath,805.6,1,3,0,10.61666667,1.045833333,3.729166667,87.875,8,6,1,0.8,30.92291667,1,0,1052.8,928.8,1006.4,884.9142857,30,0,0,124,0,0.8056,0,0.8056,0,2
07-08-2023,Monday,Kedarnath,633.6,1,3,0,9.395833333,0.970833333,3.8625,81.20833333,8,0,0,0.8,28.41208333,1,0,805.6,991.2,743.2,869.2571429,30,0,0,-185.6,0,0,0,0.6336,0,2
08-08-2023,Tuesday,Kedarnath,687.2,1,2,0,10.22083333,0.391666667,2.933333333,79.83333333,8,1,0,0.8,28.15583333,1,0,633.6,1052.8,805.6,852.3428571,30,0,0,-419.2,0,0,0,0.6872,0,1
09-08-2023,Wednesday,Kedarnath,740,1,1,0,10.05416667,0.170833333,2.3375,83.33333333,8,2,0,0.8,29.07291667,0,0,687.2,805.6,867.2,834.1714286,30,0,0,-118.4,0,0,0,0.74,0,0
10-08-2023,Thursday,Kedarnath,792.8,1,1,0,10.875,0.0375,2.9125,82.70833333,8,3,0,0.8,29.17375,0,0,740,633.6,928.8,814.7428571,30,0,0,106.4,0,0,0,0.7928,0,1
11-08-2023,Friday,Kedarnath,845.6,1,1,0,10.625,0.145833333,2.8,84.58333333,8,4,0,0.8,29.66875,0,0,792.8,687.2,991.2,793.9428571,30,0,0,105.6,0,0,0,0.8456,0,1
12-08-2023,Saturday,Kedarnath,898.4,1,3,0,10.45416667,0.966666667,3.745833333,84.04166667,8,5,1,0.8,29.68416667,1,0,845.6,740,1052.8,771.8857143,30,0,0,105.6,0,0.8984,0,0.8984,0,2
13-08-2023,Sunday,Kedarnath,685.6,1,3,0,10.65833333,1.820833333,3.25,83.16666667,8,6,1,0.8,29.75958333,1,0,898.4,792.8,805.6,754.7428571,30,0,0,105.6,0,0.6856,0,0.6856,0,2
14-08-2023,Monday,Kedarnath,6176,1,3,0,9.5,1.616666667,2.954166667,93.45833333,8,0,0,0.8,32.3225,1,0,685.6,845.6,633.6,1546.514286,30,0,0,-160,0,0,0,6.176,0,2
15-08-2023,Tuesday,Kedarnath,6690.4,1,2,0,9.325,0.429166667,3.091666667,89.83333333,8,1,0,0.8,30.80875,1,0,6176,898.4,687.2,2404.114286,30,0,0,5277.6,0,0,0,6.6904,0,1
16-08-2023,Wednesday,Kedarnath,7204.8,0,1,0,9.720833333,0.0125,3.425,73.45833333,8,2,0,0.8,25.92958333,0,0,6690.4,685.6,740,3327.657143,30,0,0,6004.8,0,0,0,7.2048,0,0
17-08-2023,Thursday,Kedarnath,7720,0,1,0,10.46666667,0.020833333,3.108333333,70.58333333,8,3,0,0.8,25.36791667,0,0,7204.8,6176,792.8,4317.257143,30,0,0,1028.8,0,0,0,7.72,0,0
18-08-2023,Friday,Kedarnath,8234.4,0,0,1,10.78333333,0,2.65,70.875,8,4,0,0.8,25.57583333,0,0,7720,6690.4,845.6,5372.8,30,0,0,1029.6,25.57583333,0,0,8.2344,25.57583333,1
19-08-2023,Saturday,Kedarnath,8748.8,0,1,1,9.908333333,0.008333333,2.770833333,71.875,8,5,1,0.8,25.52833333,0,0,8234.4,7204.8,898.4,6494.285714,30,0,0,1029.6,25.52833333,8.7488,1,8.7488,51.05666666,1
20-08-2023,Sunday,Kedarnath,6690.4,1,1,0,10.31666667,0.170833333,3.179166667,76.70833333,8,6,1,0.8,27.19041667,0,0,8748.8,7720,685.6,7352.114286,30,0,0,1028.8,0,6.6904,0,6.6904,0,0
21-08-2023,Monday,Kedarnath,6055.2,1,3,0,11.1375,0.716666667,3.8875,86,8,0,0,0.8,30.47,1,0,6690.4,8234.4,6176,7334.857143,30,0,0,-1544,0,0,0,6.0552,0,2
22-08-2023,Tuesday,Kedarnath,6560,1,3,0,11.2625,1.133333333,3.241666667,94,8,1,0,0.8,33.045,1,0,6055.2,8748.8,6690.4,7316.228571,30,0,0,-2693.6,0,0,0,6.56,0,2
23-08-2023,Wednesday,Kedarnath,7064.8,1,3,0,10.1625,1.695833333,2.820833333,89.54166667,8,2,0,0.8,31.43625,1,0,6560,6690.4,7204.8,7296.228571,30,0,0,-130.4,0,0,0,7.0648,0,2
24-08-2023,Thursday,Kedarnath,7569.6,1,3,0,9.504166667,0.95,3.045833333,89.16666667,8,3,0,0.8,30.83666667,1,0,7064.8,6055.2,7720,7274.742857,30,0,0,1009.6,0,0,0,7.5696,0,2
25-08-2023,Friday,Kedarnath,8074.4,1,2,1,8.704166667,0.333333333,3.391666667,72.83333333,8,4,0,0.8,25.43166667,1,0,7569.6,6560,8234.4,7251.885714,30,0,0,1009.6,25.43166667,0,2,8.0744,25.43166667,2
26-08-2023,Saturday,Kedarnath,8578.4,1,1,1,7.858333333,0.133333333,3.554166667,74.45833333,8,5,1,0.8,25.52083333,0,0,8074.4,7064.8,8748.8,7227.542857,30,0,0,1009.6,25.52083333,8.5784,1,8.5784,51.04166666,1
27-08-2023,Sunday,Kedarnath,6560.8,1,2,0,6.904166667,0.516666667,3.95,73.375,8,6,1,0.8,24.92916667,1,0,8578.4,7569.6,6690.4,7209.028571,30,0,0,1008.8,0,6.5608,0,6.5608,0,1
28-08-2023,Monday,Kedarnath,6284.8,1,1,0,7.295833333,0.125,3.75,72.625,8,0,0,0.8,24.74333333,0,0,6560.8,8074.4,6055.2,7241.828571,30,0,0,-1513.6,0,0,0,6.2848,0,0
29-08-2023,Tuesday,Kedarnath,6808.8,1,1,0,8.058333333,0.0375,3.891666667,63.875,8,1,0,0.8,22.39708333,0,0,6284.8,8578.4,6560,7277.371429,30,0,0,-2293.6,0,0,0,6.8088,0,0
30-08-2023,Wednesday,Kedarnath,7332.8,0,1,0,8.6125,0.025,4.483333333,62.91666667,8,2,0,0.8,22.3275,0,0,6808.8,6560.8,7064.8,7315.657143,30,0,0,248,0,0,0,7.3328,0,0
31-08-2023,Thursday,Kedarnath,7856,1,1,0,10.84583333,0.070833333,2.8375,65.5,8,3,0,0.8,24.00958333,0,0,7332.8,6284.8,7569.6,7356.571429,30,0,0,1048,0,0,0,7.856,0,0
01-09-2023,Friday,Kedarnath,10475,1,1,1,9.220833333,0.0625,3.35,71.58333333,9,4,0,1,25.18208333,0,0,7856,6808.8,8074.4,7699.514286,30,0,0,1047.2,25.18208333,0,1,10.475,25.18208333,1
02-09-2023,Saturday,Kedarnath,11130,0,1,2,8.958333333,0.008333333,4.729166667,64.33333333,9,5,1,1,22.88583333,0,0,10475,7332.8,8578.4,8064.028571,30,0,0,3142.2,45.77166666,11.13,2,11.13,91.54333332,2
03-09-2023,Sunday,Kedarnath,8512,1,1,1,9.654166667,0.033333333,3.741666667,63.33333333,9,6,1,1,22.87166667,0,0,11130,7856,6560.8,8342.771429,30,0,0,3274,22.87166667,8.512,1,8.512,45.74333334,1
04-09-2023,Monday,Kedarnath,8020,0,1,1,8.041666667,0.020833333,4.591666667,66.16666667,9,0,0,1,23.07291667,0,0,8512,10475,6284.8,8590.657143,30,0,0,-1963,23.07291667,0,1,8.02,23.07291667,1
05-09-2023,Tuesday,Kedarnath,8689,0,1,1,7.3375,0.008333333,4.591666667,63.04166667,9,1,0,1,21.85,0,0,8020,11130,6808.8,8859.257143,30,0,0,-3110,21.85,0,1,8.689,21.85,1
06-09-2023,Wednesday,Kedarnath,9357,0,0,1,7.029166667,0,4.8375,59.41666667,9,2,0,1,20.63666667,0,0,8689,8512,7332.8,9148.428571,30,0,0,177,20.63666667,0,0,9.357,20.63666667,1
07-09-2023,Thursday,Kedarnath,10025,0,1,1,8.458333333,0.0125,4.116666667,64.20833333,9,3,0,1,22.64958333,0,0,9357,8020,7856,9458.285714,30,0,0,1337,22.64958333,0,1,10.025,22.64958333,1
08-09-2023,Friday,Kedarnath,10694,1,1,1,7.870833333,0.05,3.870833333,70.66666667,9,4,0,1,24.36333333,0,0,10025,8689,10475,9489.571429,30,0,0,1336,24.36333333,0,1,10.694,24.36333333,1
09-09-2023,Saturday,Kedarnath,11362,1,2,2,9.595833333,0.266666667,2.370833333,70.70833333,9,5,1,1,25.13083333,1,0,10694,9357,11130,9522.714286,30,0,0,1337,50.26166666,11.362,4,11.362,100.5233333,2
10-09-2023,Sunday,Kedarnath,8689,1,3,1,8.933333333,1.4375,2.704166667,76.95833333,9,6,1,1,27.09208333,1,0,11362,10025,8512,9548,30,0,0,1337,27.09208333,8.689,3,8.689,54.18416666,2
11-09-2023,Monday,Kedarnath,9455,1,1,1,8,0.091666667,3.85,70.95833333,9,0,0,1,24.515,0,0,8689,10694,8020,9753,30,0,0,-2005,24.515,0,1,9.455,24.515,1
12-09-2023,Tuesday,Kedarnath,10243,1,1,1,9.504166667,0.0875,3.341666667,66.08333333,9,1,0,1,23.65291667,0,0,9455,11362,8689,9975,30,0,0,-1907,23.65291667,0,1,10.243,23.65291667,1
13-09-2023,Wednesday,Kedarnath,11031,1,1,2,10.775,0.1625,3.145833333,60.41666667,9,2,0,1,22.48375,0,0,10243,8689,9357,10214.14286,30,0,0,1554,44.9675,0,2,11.031,44.9675,2
14-09-2023,Thursday,Kedarnath,11819,1,1,2,9.695833333,0.05,3.458333333,67.70833333,9,3,0,1,24.20583333,0,0,11031,9455,10025,10470.42857,30,0,0,1576,48.41166666,0,2,11.819,48.41166666,2
15-09-2023,Friday,Kedarnath,12607,0,1,2,9.95,0.016666667,3.225,71.70833333,9,4,0,1,25.4975,0,0,11819,10243,10694,10743.71429,30,0,0,1576,50.995,0,2,12.607,50.995,2
16-09-2023,Saturday,Kedarnath,13395,0,1,2,9.670833333,0.004166667,3.4125,62.54166667,9,5,1,1,22.63208333,0,0,12607,11031,11362,11034.14286,30,0,0,1576,45.26416666,13.395,2,13.395,90.52833332,2
17-09-2023,Sunday,Kedarnath,10242,1,1,1,9.370833333,0.1125,2.725,61.625,9,6,1,1,22.26958333,0,0,13395,11819,8689,11256,30,0,0,1576,22.26958333,10.242,1,10.242,44.53916666,1
18-09-2023,Monday,Kedarnath,9182,0,0,1,8.333333333,0,3.583333333,67.83333333,9,0,0,1,23.68333333,0,0,10242,12607,9455,11217,30,0,0,-2365,23.68333333,0,0,9.182,23.68333333,1
19-09-2023,Tuesday,Kedarnath,9947,1,1,1,7.891666667,0.079166667,3.85,71.95833333,9,1,0,1,24.76791667,0,0,9182,13395,10243,11174.71429,30,0,0,-4213,24.76791667,0,1,9.947,24.76791667,1
20-09-2023,Wednesday,Kedarnath,10712,1,2,1,8.108333333,0.65,3.1875,74.91666667,9,2,0,1,25.91333333,1,0,9947,10242,11031,11129.14286,30,0,0,-295,25.91333333,0,2,10.712,25.91333333,2
21-09-2023,Thursday,Kedarnath,11477,1,2,2,7.758333333,0.3,3.954166667,73,9,3,0,1,25.09333333,1,0,10712,9182,11819,11080.28571,30,0,0,1530,50.18666666,0,4,11.477,50.18666666,2
22-09-2023,Friday,Kedarnath,12242,1,2,2,7.125,0.270833333,3.979166667,73.125,9,4,0,1,24.86875,1,0,11477,9947,12607,11028.14286,30,0,0,1530,49.7375,0,4,12.242,49.7375,2
23-09-2023,Saturday,Kedarnath,13007,1,2,2,7.145833333,0.4625,3.954166667,75.75,9,5,1,1,25.72208333,1,0,12242,10712,13395,10972.71429,30,0,0,1530,51.44416666,13.007,4,13.007,102.8883333,2
24-09-2023,Sunday,Kedarnath,9947,1,1,1,5.770833333,0.0875,3.829166667,70.08333333,9,6,1,1,23.35958333,0,0,13007,11477,10242,10930.57143,30,0,0,1530,23.35958333,9.947,1,9.947,46.71916666,1
25-09-2023,Monday,Kedarnath,8908,1,1,1,4.95,0.095833333,4.258333333,66.75,9,0,0,1,22.03375,0,0,9947,12242,9182,10891.42857,30,0,0,-2295,22.03375,0,1,8.908,22.03375,1
26-09-2023,Tuesday,Kedarnath,9651,1,1,1,6.729166667,0.029166667,3.133333333,56.45833333,9,1,0,1,19.63791667,0,0,8908,13007,9947,10849.14286,30,0,0,-4099,19.63791667,0,1,9.651,19.63791667,1
27-09-2023,Wednesday,Kedarnath,10393,0,0,1,6.0125,0,4.220833333,54,9,2,0,1,18.605,0,0,9651,9947,10712,10803.57143,30,0,0,-296,18.605,0,0,10.393,18.605,1
28-09-2023,Thursday,Kedarnath,11136,0,0,2,6.0875,0,3.854166667,48.29166667,9,3,0,1,16.9225,0,0,10393,8908,11477,10754.85714,30,0,0,1485,33.845,0,0,11.136,33.845,2
29-09-2023,Friday,Kedarnath,11878,0,0,2,6.1125,0,4.241666667,44,9,4,0,1,15.645,0,0,11136,9651,12242,10702.85714,30,0,0,1485,31.29,0,0,11.878,31.29,1
30-09-2023,Saturday,Kedarnath,12620,0,1,2,5.933333333,0.004166667,4.883333333,58.125,9,5,1,1,19.81208333,0,0,11878,10393,13007,10647.57143,30,0,0,1485,39.62416666,12.62,2,12.62,79.24833332,2
01-10-2023,Sunday,Kedarnath,9651,0,0,1,5.7,0,4.775,57.875,10,6,1,1,19.6425,0,0,12620,11136,9947,10605.28571,30,0,0,1484,19.6425,9.651,0,9.651,39.285,1
02-10-2023,Monday,Kedarnath,8676,0,0,1,6.220833333,0,3.9875,57.625,10,0,0,1,19.77583333,0,0,9651,11878,8908,10572.14286,30,0,0,-2227,19.77583333,0,0,8.676,19.77583333,1
03-10-2023,Tuesday,Kedarnath,9399,0,1,1,6.6,0.004166667,4.483333333,58.79166667,10,1,0,1,20.27875,0,0,8676,12620,9651,10536.14286,30,0,0,-3944,20.27875,0,1,9.399,20.27875,1
04-10-2023,Wednesday,Kedarnath,10122,0,1,1,7.704166667,0.016666667,3.854166667,52,10,2,0,1,18.68666667,0,0,9399,9651,10393,10497.42857,30,0,0,-252,18.68666667,0,1,10.122,18.68666667,1
05-10-2023,Thursday,Kedarnath,10845,0,0,1,7.9625,0,3.516666667,59.16666667,10,3,0,1,20.935,0,0,10122,8676,11136,10455.85714,30,0,0,1446,20.935,0,0,10.845,20.935,1
06-10-2023,Friday,Kedarnath,11568,1,1,2,8.7375,0.175,2.925,59.45833333,10,4,0,1,21.385,0,0,10845,9399,11878,10411.57143,30,0,0,1446,42.77,0,2,11.568,42.77,2
07-10-2023,Saturday,Kedarnath,12291,1,2,2,7.508333333,0.5375,3.6375,60.66666667,10,5,1,1,21.36458333,1,0,11568,10122,12620,10364.57143,30,0,0,1446,42.72916666,12.291,4,12.291,85.45833332,2
08-10-2023,Sunday,Kedarnath,9401,1,2,1,7.320833333,0.491666667,3.104166667,54.16666667,10,6,1,1,19.32583333,1,0,12291,10845,9651,10328.85714,30,0,0,1446,19.32583333,9.401,2,9.401,38.65166666,2
09-10-2023,Monday,Kedarnath,5260,1,1,0,6.895833333,0.075,3.845833333,47.79166667,10,0,0,1,17.11833333,0,0,9401,11568,8676,9840.857143,30,0,0,-2167,0,0,0,5.26,0,0
10-10-2023,Tuesday,Kedarnath,5699,1,3,0,4.2,0.791666667,4.479166667,58.70833333,10,1,0,1,19.53,1,0,5260,12291,9399,9312.285714,30,0,0,-7031,0,0,0,5.699,0,1
11-10-2023,Wednesday,Kedarnath,6137,1,1,0,4.379166667,0.141666667,2.920833333,50.08333333,10,2,0,1,16.81916667,0,0,5699,9401,10122,8743,30,0,0,-3702,0,0,0,6.137,0,0
12-10-2023,Thursday,Kedarnath,6575,0,1,0,4.3625,0.083333333,3.029166667,51.83333333,10,3,0,1,17.32,0,0,6137,5260,10845,8133,30,0,0,877,0,0,0,6.575,0,0
13-10-2023,Friday,Kedarnath,7014,1,2,0,3.445833333,0.233333333,3.041666667,55.79166667,10,4,0,1,18.18583333,1,0,6575,5699,11568,7482.428571,30,0,0,876,0,0,0,7.014,0,1
14-10-2023,Saturday,Kedarnath,7452,1,1,0,2.025,0.179166667,3.9625,52.83333333,10,5,1,1,16.71375,0,0,7014,6137,12291,6791.142857,30,0,0,877,0,7.452,0,7.452,0,0
15-10-2023,Sunday,Kedarnath,5699,1,2,0,-0.275,0.229166667,5.670833333,55.5,10,6,1,1,16.60875,1,0,7452,6575,9401,6262.285714,30,0,0,877,0,5.699,0,5.699,0,1
16-10-2023,Monday,Kedarnath,5028,1,1,0,-0.925,0.091666667,4.8625,53.70833333,10,0,0,1,15.77,0,0,5699,7014,5260,6229.142857,30,0,0,-1315,0,0,0,5.028,0,0
17-10-2023,Tuesday,Kedarnath,5447,1,2,0,-2.55,0.391666667,4.4875,60.5,10,1,0,1,17.2475,1,0,5028,7452,5699,6193.142857,30,0,0,-2424,0,0,0,5.447,0,1
18-10-2023,Wednesday,Kedarnath,5866,0,1,0,-1.820833333,0.0125,4.9875,50.33333333,10,2,0,1,14.37541667,0,0,5447,5699,6137,6154.428571,30,0,0,-252,0,0,0,5.866,0,0
19-10-2023,Thursday,Kedarnath,6285,1,1,0,-1.304166667,0.166666667,4.625,51.5,10,3,0,1,14.97833333,0,0,5866,5028,6575,6113,30,0,0,838,0,0,0,6.285,0,0
20-10-2023,Friday,Kedarnath,6704,1,1,0,-0.370833333,0.070833333,4.033333333,49.83333333,10,4,0,1,14.82291667,0,0,6285,5447,7014,6068.714286,30,0,0,838,0,0,0,6.704,0,0
21-10-2023,Saturday,Kedarnath,7123,0,1,0,-0.204166667,0.025,4.125,48.54166667,10,5,1,1,14.48833333,0,0,6704,5866,7452,6021.714286,30,0,0,838,0,7.123,0,7.123,0,0
22-10-2023,Sunday,Kedarnath,5448,0,1,0,-0.466666667,0.008333333,4.691666667,53.375,10,6,1,1,15.82833333,0,0,7123,6285,5699,5985.857143,30,0,0,838,0,5.448,0,5.448,0,0
06-05-2024,Monday,Kedarnath,24077.9,0,0,2,1.6125,0,6.445833333,51.79166667,5,0,0,1.1,16.1825,0,0,5448,6704,5028,8707.271429,60,0,0,-1256,32.365,0,0,24.0779,32.365,1
07-05-2024,Tuesday,Kedarnath,26084.3,1,2,2,2.041666667,0.3,5.016666667,63.66666667,5,1,0,1.1,20.00666667,1,0,24077.9,7123,5447,11655.45714,60,0,0,16954.9,40.01333334,0,4,26.0843,40.01333334,2
